taxon_id,scientific_name,common_name,domain,reference_label,reference_display_name,model,model_display_name,baseline,target,delta,metric,domain_display_name
87be3a5c-e60a-4e7e-88c7-21544914d067,Didelphis virginiana,virginia opossum,camera_trap,image_sat_env_baseline,Image+sat+env baseline,clip_expert,Camera-trap expert refit,0.556920428949028,0.4443452566481319,-0.112575172300896,biolith_ap_test,Camera-trap refits
16ec4010-f175-4de7-8a99-85aadec3963b,Sciurus griseus,western gray squirrel,camera_trap,image_sat_env_baseline,Image+sat+env baseline,clip_expert,Camera-trap expert refit,0.3821187948454378,0.2773858638367824,-0.1047329310086554,biolith_ap_test,Camera-trap refits
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,camera_trap,image_sat_env_baseline,Image+sat+env baseline,clip_visdiff,Camera-trap VisDiff refit,0.3610990792205784,0.3852511167188378,0.0241520374982594,biolith_ap_test,Camera-trap refits
ba76d46e-25de-45e2-90a8-bd279b650f7c,Lynx rufus,bobcat,camera_trap,image_sat_env_baseline,Image+sat+env baseline,clip_visdiff,Camera-trap VisDiff refit,0.3496746662357013,0.3244878319697999,-0.0251868342659014,biolith_ap_test,Camera-trap refits
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,camera_trap,image_sat_env_baseline,Image+sat+env baseline,clip_visdiff,Camera-trap VisDiff refit,0.3249464655161445,0.4055761789307029,0.0806297134145584,biolith_ap_test,Camera-trap refits
aaf3b049-36e6-46dd-9a07-8a580e9618b7,Canis latrans,coyote,camera_trap,image_sat_env_baseline,Image+sat+env baseline,clip_visdiff,Camera-trap VisDiff refit,0.5056395655162429,0.4863430391515987,-0.0192965263646441,biolith_ap_test,Camera-trap refits
f67c4346-bbbd-43d5-9b19-b541d493019b,Tamiasciurus douglasii,douglas's squirrel,camera_trap,image_sat_env_baseline,Image+sat+env baseline,clip_visdiff,Camera-trap VisDiff refit,0.378901292876149,0.3380582260720408,-0.0408430668041082,biolith_ap_test,Camera-trap refits
1db1c6e2-2ea9-45a6-ab69-a730133298eb,Tamias striatus,eastern chipmunk,camera_trap,image_sat_env_baseline,Image+sat+env baseline,clip_visdiff,Camera-trap VisDiff refit,0.3305924201458702,0.2489649284987844,-0.0816274916470858,biolith_ap_test,Camera-trap refits
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,camera_trap,image_sat_env_baseline,Image+sat+env baseline,clip_visdiff,Camera-trap VisDiff refit,0.3395472612864137,0.3093659816933258,-0.0301812795930879,biolith_ap_test,Camera-trap refits
e07c537d-08b8-4c31-9768-51e4adf5a5ab,Sciurus niger,eastern fox squirrel,camera_trap,image_sat_env_baseline,Image+sat+env baseline,clip_visdiff,Camera-trap VisDiff refit,0.4822453700710793,0.4474464978120082,-0.0347988722590711,biolith_ap_test,Camera-trap refits
