taxon_id,scientific_name,common_name,metric,model,model_display_name,delta,baseline,target
ba76d46e-25de-45e2-90a8-bd279b650f7c,Lynx rufus,bobcat,lppd_test_norm,refit_naip,NAIP GRAFT,0.052302702916233595,0.1146105358560128,0.1669132387722464
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,lppd_test_norm,refit_naip,NAIP GRAFT,0.07405184440394391,0.186172000975591,0.2602238453795349
aaf3b049-36e6-46dd-9a07-8a580e9618b7,Canis latrans,coyote,lppd_test_norm,refit_naip,NAIP GRAFT,-0.010333907981008798,-0.0296678404771369,-0.0400017484581457
f67c4346-bbbd-43d5-9b19-b541d493019b,Tamiasciurus douglasii,douglas's squirrel,lppd_test_norm,refit_naip,NAIP GRAFT,-0.3709043547289211,0.3677914901793938,-0.0031128645495273
1db1c6e2-2ea9-45a6-ab69-a730133298eb,Tamias striatus,eastern chipmunk,lppd_test_norm,refit_naip,NAIP GRAFT,-0.021008921771691697,0.2556601060916156,0.2346511843199239
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,lppd_test_norm,refit_naip,NAIP GRAFT,-0.1036725764835353,0.0539973878098839,-0.0496751886736514
e07c537d-08b8-4c31-9768-51e4adf5a5ab,Sciurus niger,eastern fox squirrel,lppd_test_norm,refit_naip,NAIP GRAFT,-0.15077858737946437,0.6517368868684688,0.5009582994890044
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,lppd_test_norm,refit_naip,NAIP GRAFT,-0.1451742057601344,0.3669732939977477,0.2217990882376133
febff896-db40-4ac8-bcfe-5bb99a600950,Odocoileus hemionus,mule deer,lppd_test_norm,refit_naip,NAIP GRAFT,-0.2946249904033108,-0.5638046133527783,-0.8584296037560891
07843615-e1fc-49d8-9821-fd1d7ff2e773,Dasypus novemcinctus,nine-banded armadillo,lppd_test_norm,refit_naip,NAIP GRAFT,-0.1948652568349235,0.0572778528474737,-0.1375874039874498
b57debc1-dff2-48d3-a400-f2b5021e71b0,Procyon lotor,northern raccoon,lppd_test_norm,refit_naip,NAIP GRAFT,-0.2660783919794228,0.3557151055342403,0.0896367135548175
ac0e8ba7-7261-4d17-8645-11ed3d02165a,Vulpes vulpes,red fox,lppd_test_norm,refit_naip,NAIP GRAFT,0.11101107960470569,0.285261275611565,0.3962723552162707
87be3a5c-e60a-4e7e-88c7-21544914d067,Didelphis virginiana,virginia opossum,lppd_test_norm,refit_naip,NAIP GRAFT,0.050491753382145205,-0.1329244606488264,-0.0824327072666812
16ec4010-f175-4de7-8a99-85aadec3963b,Sciurus griseus,western gray squirrel,lppd_test_norm,refit_naip,NAIP GRAFT,0.9023236036482537,-0.5684308537776417,0.333892749870612
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,lppd_test_norm,refit_naip,NAIP GRAFT,-0.09601028222365621,0.3584136312869886,0.2624033490633324
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,biolith_ap_test,refit_naip,NAIP GRAFT,-0.122039128417956,0.3701526584075659,0.2481135299896099
ba76d46e-25de-45e2-90a8-bd279b650f7c,Lynx rufus,bobcat,biolith_ap_test,refit_naip,NAIP GRAFT,-0.04791115531167828,0.3209899119640143,0.273078756652336
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,biolith_ap_test,refit_naip,NAIP GRAFT,0.08759909012465272,0.408938642910563,0.4965377330352157
aaf3b049-36e6-46dd-9a07-8a580e9618b7,Canis latrans,coyote,biolith_ap_test,refit_naip,NAIP GRAFT,-0.02791649103607291,0.4721156647915961,0.4441991737555232
f67c4346-bbbd-43d5-9b19-b541d493019b,Tamiasciurus douglasii,douglas's squirrel,biolith_ap_test,refit_naip,NAIP GRAFT,-0.11308040280115919,0.3463717013821609,0.2332912985810017
1db1c6e2-2ea9-45a6-ab69-a730133298eb,Tamias striatus,eastern chipmunk,biolith_ap_test,refit_naip,NAIP GRAFT,-0.003265621850505912,0.2182150759456376,0.2149494540951317
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,biolith_ap_test,refit_naip,NAIP GRAFT,-0.039226142086393495,0.2771838532656561,0.2379577111792626
e07c537d-08b8-4c31-9768-51e4adf5a5ab,Sciurus niger,eastern fox squirrel,biolith_ap_test,refit_naip,NAIP GRAFT,0.06664159486328941,0.4670220490008294,0.5336636438641188
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,biolith_ap_test,refit_naip,NAIP GRAFT,-0.036371639149367585,0.7674969718569562,0.7311253327075886
febff896-db40-4ac8-bcfe-5bb99a600950,Odocoileus hemionus,mule deer,biolith_ap_test,refit_naip,NAIP GRAFT,-0.021102821250823495,0.2048778439672572,0.1837750227164337
07843615-e1fc-49d8-9821-fd1d7ff2e773,Dasypus novemcinctus,nine-banded armadillo,biolith_ap_test,refit_naip,NAIP GRAFT,0.014751968201821897,0.3547216304340851,0.369473598635907
b57debc1-dff2-48d3-a400-f2b5021e71b0,Procyon lotor,northern raccoon,biolith_ap_test,refit_naip,NAIP GRAFT,-0.07934944833209245,0.7580747905656094,0.678725342233517
ac0e8ba7-7261-4d17-8645-11ed3d02165a,Vulpes vulpes,red fox,biolith_ap_test,refit_naip,NAIP GRAFT,0.01738738096170417,0.3596033294798287,0.3769907104415329
87be3a5c-e60a-4e7e-88c7-21544914d067,Didelphis virginiana,virginia opossum,biolith_ap_test,refit_naip,NAIP GRAFT,-0.014464459434948895,0.4053250980711755,0.3908606386362266
